Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19965,15,20,0
2,19951,25,21,3
3,19939,33,22,6
4,19929,37,22,12
5,19918,35,32,15
6,19899,41,43,17
7,19875,54,52,19
8,19850,63,63,24
9,19796,98,74,32
10,19744,119,98,39
11,19683,151,115,51
12,19605,188,138,69
13,19514,236,163,87
14,19404,285,204,107
15,19278,330,256,136
16,19118,405,311,166
17,18907,506,378,209
18,18681,605,459,255
19,18385,733,569,313
20,18032,871,697,400
21,17587,1048,852,513
22,17090,1274,1015,621
23,16487,1517,1245,751
24,15779,1783,1532,906
25,14940,2083,1889,1088
26,13978,2443,2260,1319
27,12922,2843,2605,1630
28,11814,3147,3085,1954
29,10616,3451,3554,2379
30,9388,3710,4044,2858
31,8151,3891,4617,3341
32,6960,3988,5096,3956
33,5835,3998,5521,4646
34,4836,3912,5840,5412
35,3978,3645,6242,6135
36,3209,3433,6438,6920
37,2601,3139,6472,7788
38,2059,2806,6536,8599
39,1667,2420,6498,9415
40,1344,2060,6341,10255
41,1129,1699,6127,11045
42,967,1435,5756,11842
43,834,1196,5401,12569
44,721,998,5058,13223
45,628,812,4723,13837
46,565,662,4306,14467
47,541,553,3900,15006
48,518,478,3514,15490
49,519,398,3181,15902
50,532,312,2885,16271
51,549,254,2601,16596
52,560,229,2321,16890
53,603,193,2069,17135
54,641,153,1845,17361
55,676,148,1633,17543
56,709,139,1458,17694
57,748,124,1305,17823
58,764,126,1157,17953
59,811,107,1028,18054
60,857,95,910,18138
61,888,102,798,18212
62,931,92,715,18262
63,983,84,644,18289
64,1034,82,572,18312
65,1093,83,494,18330
66,1143,65,441,18351
67,1181,65,394,18360
68,1248,52,370,18330
69,1303,56,327,18314
70,1357,58,294,18291
71,1406,58,267,18269
72,1453,49,242,18256
73,1518,50,225,18207
74,1586,44,215,18155
75,1651,42,185,18122
76,1702,41,177,18080
77,1773,41,164,18022
78,1808,42,144,18006
79,1869,34,137,17960
80,1931,36,124,17909
81,1997,25,118,17860
82,2056,23,108,17813
83,2094,23,104,17779
84,2144,23,87,17746
85,2191,22,81,17706
86,2244,24,76,17656
87,2313,20,73,17594
88,2360,22,68,17550
89,2423,22,66,17489
90,2469,23,69,17439
91,2530,20,71,17379
92,2575,22,62,17341
93,2627,19,63,17291
94,2668,20,59,17253
95,2732,19,59,17190
96,2794,21,54,17131
97,2839,14,52,17095
98,2879,14,52,17055
99,2937,14,48,17001
100,2994,17,46,16943
101,3044,12,46,16898
102,3088,12,46,16854
103,3139,20,40,16801
104,3190,21,39,16750
105,3235,20,40,16705
106,3276,16,39,16669
107,3317,15,36,16632
108,3368,18,33,16581
109,3425,15,37,16523
110,3468,18,33,16481
111,3520,14,36,16430
112,3560,14,32,16394
113,3601,14,33,16352
114,3648,14,38,16300
115,3688,14,34,16264
116,3729,12,32,16227
117,3759,11,30,16200
118,3798,9,26,16167
119,3849,11,23,16117
120,3881,10,25,16084
121,3925,8,27,16040
122,3967,8,26,15999
123,4000,8,25,15967
124,4055,10,21,15914
125,4095,8,17,15880
126,4137,9,15,15839
127,4187,6,17,15790
128,4232,5,21,15742
129,4286,7,17,15690
130,4328,10,15,15647
131,4372,5,21,15602
132,4414,9,19,15558
133,4456,7,21,15516
134,4504,11,18,15467
135,4543,12,17,15428
136,4597,10,18,15375
137,4646,10,18,15326
138,4689,11,17,15283
139,4726,10,18,15246
140,4774,8,19,15199
141,4824,11,22,15143
142,4861,12,19,15108
143,4890,14,23,15073
144,4922,11,24,15043
145,4949,11,24,15016
146,4994,14,24,14968
147,5042,15,22,14921
148,5084,17,18,14881
149,5122,16,22,14840
150,5168,18,21,14793
151,5209,15,23,14753
152,5246,21,24,14709
153,5290,18,28,14664
154,5324,21,26,14629
155,5360,18,29,14593
156,5404,21,28,14547
157,5451,21,32,14496
158,5481,24,32,14463
159,5529,20,37,14414
160,5569,24,37,14370
161,5598,26,37,14339
162,5632,22,44,14302
163,5663,30,43,14264
164,5695,34,42,14229
165,5728,35,44,14193
166,5771,30,45,14154
167,5803,32,48,14117
168,5843,31,49,14077
169,5876,31,52,14041
170,5906,33,56,14005
171,5932,38,52,13978
172,5951,41,55,13953
173,5975,49,59,13917
174,6003,51,62,13884
175,6030,47,67,13856
176,6061,50,67,13822
177,6100,45,77,13778
178,6120,53,70,13757
179,6146,49,65,13740
180,6182,49,69,13700
181,6215,50,71,13664
182,6233,52,71,13644
183,6257,59,74,13610
184,6280,63,72,13585
185,6300,52,81,13567
186,6313,60,78,13549
187,6344,49,88,13519
188,6371,49,93,13487
189,6383,65,92,13460
190,6396,68,96,13440
191,6424,69,99,13408
192,6447,75,100,13378
193,6452,85,110,13353
194,6467,96,115,13322
195,6481,90,131,13298
196,6493,98,134,13275
197,6502,91,142,13265
198,6503,98,148,13251
199,6504,114,148,13234
200,6513,114,166,13207
201,6511,129,168,13192
202,6503,124,177,13196
203,6487,143,197,13173
204,6486,153,208,13153
205,6481,169,224,13126
206,6474,170,236,13120
207,6453,163,265,13119
208,6436,171,276,13117
209,6422,176,284,13118
210,6415,176,300,13109
211,6397,189,316,13098
212,6362,210,330,13098
213,6352,198,356,13094
214,6309,221,366,13104
215,6269,220,389,13122
216,6212,261,403,13124
217,6191,253,434,13122
218,6138,267,441,13154
219,6087,267,473,13173
220,6025,292,494,13189
221,5979,313,514,13194
222,5901,353,523,13223
223,5848,324,579,13249
224,5783,356,585,13276
225,5723,360,601,13316
226,5650,401,597,13352
227,5589,401,623,13387
228,5530,413,643,13414
229,5449,432,664,13455
230,5343,459,694,13504
231,5281,445,734,13540
232,5192,452,766,13590
233,5105,430,808,13657
234,5004,456,795,13745
235,4902,461,825,13812
236,4800,472,849,13879
237,4736,454,872,13938
238,4646,459,880,14015
239,4552,479,909,14060
240,4473,486,896,14145
241,4410,480,906,14204
242,4338,473,922,14267
243,4295,455,938,14312
244,4213,480,937,14370
245,4135,477,941,14447
246,4044,492,937,14527
247,3972,479,946,14603
248,3907,469,953,14671
249,3862,437,952,14749
250,3811,445,936,14808
251,3793,421,946,14840
252,3738,423,932,14907
253,3699,427,911,14963
254,3651,412,917,15020
255,3615,399,892,15094
256,3568,402,890,15140
257,3512,402,869,15217
258,3465,405,873,15257
259,3432,382,865,15321
260,3378,389,828,15405
261,3350,376,827,15447
262,3336,362,822,15480
263,3304,373,816,15507
264,3287,370,784,15559
265,3278,348,795,15579
266,3260,331,782,15627
267,3223,331,780,15666
268,3236,297,785,15682
269,3205,319,750,15726
270,3226,307,720,15747
271,3246,286,700,15768
272,3266,258,698,15778
273,3240,294,657,15809
274,3235,270,676,15819
275,3232,262,667,15839
276,3249,256,656,15839
277,3268,250,640,15842
278,3292,240,626,15842
279,3309,236,606,15849
280,3336,240,593,15831
281,3340,248,559,15853
282,3357,248,543,15852
283,3366,255,528,15851
284,3374,240,528,15858
285,3392,236,518,15854
286,3405,238,509,15848
287,3427,238,498,15837
288,3446,223,513,15818
289,3486,221,483,15810
290,3529,207,477,15787
291,3567,202,473,15758
292,3619,180,478,15723
293,3615,206,460,15719
294,3648,198,453,15701
295,3671,202,456,15671
296,3673,206,469,15652
297,3690,215,448,15647
298,3693,213,451,15643
299,3737,208,447,15608
300,3760,215,455,15570
301,3774,214,457,15555
302,3776,223,453,15548
303,3799,219,469,15513
304,3792,228,483,15497
305,3832,232,471,15465
306,3841,234,477,15448
307,3851,245,468,15436
308,3863,242,466,15429
309,3878,244,455,15423
310,3903,232,471,15394
311,3936,215,469,15380
312,3969,218,465,15348
313,4000,223,471,15306
314,4008,223,481,15288
315,4036,221,489,15254
316,4044,238,475,15243
317,4057,225,485,15233
318,4053,230,486,15231
319,4083,220,481,15216
320,4085,221,487,15207
321,4127,202,490,15181
322,4133,213,494,15160
323,4156,212,478,15154
324,4168,221,475,15136
325,4184,230,460,15126
326,4206,244,472,15078
327,4236,243,479,15042
328,4249,253,477,15021
329,4270,247,489,14994
330,4281,247,494,14978
331,4285,253,497,14965
332,4302,254,486,14958
333,4299,269,481,14951
334,4318,265,495,14922
335,4330,259,495,14916
336,4329,277,509,14885
337,4330,279,508,14883
338,4334,290,499,14877
339,4340,276,505,14879
340,4353,277,505,14865
341,4358,259,524,14859
342,4377,265,526,14832
343,4380,292,508,14820
344,4387,271,534,14808
