Iteration,CountS,CountE,CountI,CountR
0,19980,0,20,0
1,19967,13,20,0
2,19957,21,19,3
3,19949,25,16,10
4,19941,25,23,11
5,19924,36,28,12
6,19911,40,31,18
7,19894,47,41,18
8,19862,69,45,24
9,19826,82,66,26
10,19786,101,82,31
11,19740,118,100,42
12,19675,145,123,57
13,19599,187,145,69
14,19506,219,187,88
15,19384,273,234,109
16,19223,350,280,147
17,19051,430,334,185
18,18807,560,399,234
19,18571,648,500,281
20,18251,791,619,339
21,17886,960,751,403
22,17448,1133,918,501
23,16875,1369,1142,614
24,16260,1601,1379,760
25,15477,1964,1616,943
26,14634,2273,1940,1153
27,13741,2492,2348,1419
28,12706,2861,2725,1708
29,11582,3155,3195,2068
30,10396,3441,3672,2491
31,9170,3718,4141,2971
32,7967,3826,4681,3526
33,6755,3949,5159,4137
34,5632,3906,5644,4818
35,4635,3842,5992,5531
36,3788,3646,6246,6320
37,3039,3413,6416,7132
38,2450,3059,6536,7955
39,1951,2722,6513,8814
40,1544,2374,6378,9704
41,1242,2017,6217,10524
42,1040,1670,5987,11303
43,891,1402,5636,12071
44,783,1155,5240,12822
45,679,964,4848,13509
46,623,780,4504,14093
47,593,653,4149,14605
48,570,525,3803,15102
49,537,439,3452,15572
50,530,360,3143,15967
51,531,309,2819,16341
52,549,261,2550,16640
53,549,221,2290,16940
54,559,199,2032,17210
55,577,181,1821,17421
56,613,162,1597,17628
57,649,141,1428,17782
58,674,131,1274,17921
59,709,116,1152,18023
60,763,96,1028,18113
61,803,89,904,18204
62,838,87,792,18283
63,897,82,698,18323
64,934,85,627,18354
65,991,74,556,18379
66,1045,68,499,18388
67,1094,55,447,18404
68,1144,54,412,18390
69,1197,53,365,18385
70,1240,52,330,18378
71,1293,51,291,18365
72,1346,48,266,18340
73,1396,45,244,18315
74,1451,43,222,18284
75,1497,49,186,18268
76,1566,47,174,18213
77,1630,35,160,18175
78,1689,31,139,18141
79,1752,26,130,18092
80,1818,27,115,18040
81,1873,24,102,18001
82,1934,23,98,17945
83,1984,25,91,17900
84,2046,21,83,17850
85,2119,23,66,17792
86,2182,21,57,17740
87,2227,20,58,17695
88,2283,18,50,17649
89,2326,20,49,17605
90,2392,19,49,17540
91,2442,18,48,17492
92,2499,15,44,17442
93,2538,16,36,17410
94,2596,15,35,17354
95,2645,8,42,17305
96,2700,6,36,17258
97,2737,8,32,17223
98,2787,11,32,17170
99,2850,9,35,17106
100,2880,14,33,17073
101,2925,16,33,17026
102,2975,17,28,16980
103,3018,18,23,16941
104,3066,16,26,16892
105,3127,17,24,16832
106,3174,15,26,16785
107,3234,15,21,16730
108,3272,16,19,16693
109,3325,16,21,16638
110,3360,15,23,16602
111,3400,15,23,16562
112,3434,20,24,16522
113,3481,18,24,16477
114,3530,11,29,16430
115,3582,7,32,16379
